"TAP AIR PORTUGAL";"";"Tel: (58) (212) 3552277";"Maiquetia Caracas, Venezuela";"Aeropuertos"
"DELTA AIRLINES";"";"Tel: (58) (212) 1003453";"Caracas Caracas, Venezuela";"Aeropuertos"
"AMERICAN AIRLINES";"";"Tel: (58) (212) 3551711";"Aeropuerto Simon Bolivar Caracas, Venezuela";"Aeropuertos"
"SOL AMERICA";"";"Tel: (58) (212) 3552707";"Maiquetia Caracas, Venezuela";"Aeropuertos"
"SUPRELCA";"";"Telefax: (58) (212) 9514431";"Av Fco De Miranda, Edf. Seguros Sudamérica, Piso No. 2, Oficina 2-C El Rosal Caracas, Venezuela";"Aeropuertos"
"KERTESZ & KERTESZ, C.A.";"";"Tel: (58) (212) 2635346";"Av San Juan Bosco, Edf. Caracas, Venezuela";"Aeropuertos"
"AIR CANADA";"";"Tel: (58) (212) 9936982";"Caracas Caracas, Venezuela";"Aeropuertos"
"MEXICANA";"";"Tel: (58) (212) 2868375";"Av Francisco De Miranda Edif Tecoteca Piso 3 Of 3C/3D Los Palos Grandes ( Frente Pque Cristal9 Caracas 1060 Caracas, Venezuela";"Aeropuertos"
"MENZIES AVIATION";"";"Tel: (58) (212) 3552472";"Aeropuerto Internacional Simón Bolívar Caracas, Venezuela";"Aeropuertos"
"REFRI REPUESTOS CAGUA";"";"Tel: (58) (244) 3959757";"Calle Sucre, Cagua Cagua, Venezuela";"Aire Acondicionado Y Calefaccion"
"DISTRIBUIDORA UMMONTE, C.A.";"";"Tel: (58) (212) 2352340";"Av. Rómulo Gallegos, Centro Industrial Boleita Sur, Galpones 3 y 4 Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"AUTOREFRIGERACIÓN YOVANNY";"";"Tel: (58) (276) 5334034";"Cl.Nicolas Briceño con Av.Ricaurte Sc.23 De Enero No. 13-63 Barinas San Cristóbal, Venezuela";"Aire Acondicionado Y Calefaccion"
"DISTRIBUIDORA CHACAO XXI, C.A.";"";"Telefax: (58) (212) 7935768";"Urb. Maripérez, Av. Trujillo Con 1ù Transversal (Paralelo Av. Principal De Maripérez), Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"LATINOAMERICANA DE REFRIGERACION, C.A.";"";"Tel: (58) (285) 6324791";"Av.Cumana,Casco Historico Ciudad Bolivar, Venezuela";"Aire Acondicionado Y Calefaccion"
"NEVEFRIO C.A.";"";"Tel: (58) (212) 9440575";"Av. San Sebastián, Galpón No.80, Local PB, La Trinidad Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"COOL SHOP OJEDA, C.A.";"";"Tel: (58) (265) 6721231";"Entre Calle 33 y 34 Calle L Lagunillas Ciudad Ojeda, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRI PARTS ALASKA C.A.";"";"Tel: (58) (286) 7921927";"Calle Las Flores, Porlamar, Margarita Ciudad Guayana San Félix, Venezuela";"Aire Acondicionado Y Calefaccion"
"MERCANTIL DE REFRIGERACION C.A.";"";"Tel: (58) (274) 2215495";"C.C. Centenario, NËcleo Norte Locales 7 y 8, Ejido, Merida Mérida, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFLIALZAM OESTE, C.A.";"";"Tel: (58) (212) 3396484";"Av. San Martín, Edif. Berlioz, No.17 A Cuadra Y Media Del Bloque De Armas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"MYCOM VENEZUELA SALES & SERVICE, C.A.";"";"Tel: (58) (261) 7652232";"Av. 17, Los Haticos, C.C. Parque Industrial Angelini Loc. 14 Maracaibo Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"CLIDAIR, C.A.";"";"Tel: (58) (241) 8714554";"Valencia Av Intercomunal San Diego Urb Castillito C.C. Boulevard Valencia, Venezuela";"Aire Acondicionado Y Calefaccion"
"CARNICERÍA COROMOTO, C.A.";"";"Tel: (58) (257) 2515032";"Carrera 5 E / C 10 y 11 Guanare, Venezuela";"Aire Acondicionado Y Calefaccion"
"FRIO LLANO INVERSIONES C.A.";"";"Tel: (58) (251) 6641558";"Avenida 34, Esquina Calle 31, Edificio Valentino, PB Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"INVITREL C.A.";"";"Tel: (58) (251) 2372839";"Zona Industrial I, Calle 25 Entre Carreras 4 Y 5, Barquisimeto Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"CORSA CORPORACIÓN DE REFRIGERACIÓN S.A";"";"Tel: (58) (212) 6333373";"Av. Presidente Medina Edif. Pini, P.B., Las Acacias Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACION WILLY, C.A.";"";"Tel: (58) (281) 2768325";"Av. Country Club Barcelona, Venezuela";"Aire Acondicionado Y Calefaccion"
"INDUSTRIAS TRANSCA-INFRISA, S.A.";"";"Tel: (58) (261) 7522307";"Maracaibo Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFILAIRE";"";"Tel: (58) (251) 5180062";"Carrera 19 entre 42 y 43 Barquisimeto Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACIÓN REFRIALAY. C.A.";"";"Tel: (58) (285) 6518515";"Av.República, Edif.Hermanos Trotty, Local No.2, PB Ciudad Bolivar Ciudad Bolivar, Venezuela";"Aire Acondicionado Y Calefaccion"
"INVERSIONES HERNANDEZ PEDROZO C.A.";"";"Tel: (58) (212) 2436234";"Carretera Petare Mariche Entre Km. 1 Y 2 Sector Vista Hermosa, Local 46-A Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"TU AIRE CAR'S C.A";"";"Tel: (58) (243) 2693137";"Cl Bicentenario No. 17 Detrás Del Bco. Exterior, Av Intercomunal Maracay, Venezuela";"Aire Acondicionado Y Calefaccion"
"FRIOTEM AIRE ACONDICIONADO";"";"Tel: (58) (261) 7982901";"Calle 68 Entre Avs. 11 Y 12, Sector Tierra Negra Maracaibo, Edo. Zulia Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"MERCANTIL MORENO, C.A.";"";"Tel: (58) (276) 3435502";"Carrera 15, San Crsitobal San Cristóbal, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACIÓN NIÑO IMPORT";"";"Tel: (58) (282) 4222843";"Cl.Urpin Anaco, Venezuela";"Aire Acondicionado Y Calefaccion"
"INREFRICA INDUSTRIA NACIONAL DE EQUIPOS DE REFRIGERACIÓN, C.A.";"";"Tel: (58) (251) 7171147";"Zona Industrial I, Carrera 3 Entre Calles 30 Y 31, Galpón No.4 Barquisimeto - Edo. Lara Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"AUTOREFRIGERACIÓN NICOLA C.A.";"";"Tel: (58) (291) 6429563";"Av.Orinoco Maturín, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIBAR C.A.";"";"Tel: (58) (272) 2255566";"Trujillo Trujillo, Venezuela";"Aire Acondicionado Y Calefaccion"
"CARNES SANTA MONICA DEL ESTE";"";"Tel: (58) (251) 2516801";"Crr23 C/ Cl 17 Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"ELECTRO AIRE 73, C.A.";"";"Tel: (58) (212) 2679517";"Av. Blandín Con San Ignacio De Loyola Chacao Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"IECA C.A.";"";"Tel: (58) (281) 2773409";"Calle E,Z Ind. Los Montones Barcelona, Venezuela";"Aire Acondicionado Y Calefaccion"
"TABICA OCCIDENTE C.A.";"";"Tel: (58) (251) 2515401";"Carrera 18, Entre Calle 17 Y Av. Vargas Barquisimeto, Edo. Lara Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"CORPORACIÓN J. J. ROCHA, C.A.";"";"Telefax: (58) (241) 8780422";"Av Urdaneta, Entre Plaza Y Coromoto Flor Amarillo, Valencia Valencia, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRISOL";"";"Tel: (58) (276) 3476602";"Carrera 3 con Calle 7 Esq. al Lado del Ince Militar San Cristóbal, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACIÓN DELTA, C.A.";"";"Telefax: (58) (244) 3954853";"Ct Nacional Cagua-LA Villa Loc-56-B Cagua, Venezuela";"Aire Acondicionado Y Calefaccion"
"VENTILAIRE C.A.";"";"Tel: (58) (286) 9235578";"Urbanización Orinoco, Calle Oriente c/c Avenida Principal de Castillito Ciudad Guayana Puerto Ordaz, Venezuela";"Aire Acondicionado Y Calefaccion"
"SUMINISTROS F P REPUESTOS C.A";"";"Tel: (58) (243) 2180147";"Av Los Cedros Local No. 102-A Entre Junín Y San Ignacio, Maracay Maracay, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACION COMERCIAL MC";"";"Tel: (58) (274) 2210751";"Av. 6, Sector La Plata, antiguo Local (comersa) Valera, Edo. Trujillo Mérida, Venezuela";"Aire Acondicionado Y Calefaccion"
"TRANKACERO";"";"Tel: (58) (243) 8239254";"Av.106No 139A-87,El viñedo,frente a Plaza Las Esculturas Valencia Edo Maracay, Venezuela";"Aire Acondicionado Y Calefaccion"
"EVEREST C.A.";"";"Telefax: (58) (251) 2375936";"Barquisimeto Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"SERVI AIRE 56 SG, C.A.";"";"Tel: (58) (212) 7984458";"Avenida 12, Nro. 69-50 Quinta Seguraire Tierra Negra Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"EG LUBRICAR , C.A";"";"Tel: (58) (212) 7614395";"Cnas De Bello Monte Las Delicias Av Solano Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"ALASKA LECHERIA";"";"Tel: (58) (285) 2865929";"Av. Ppal. De Lecheria A 150 Mts. Del Centro Medico Ciudad Bolivar, Venezuela";"Aire Acondicionado Y Calefaccion"
"COMERCIALIZADORA R-41, C.A.";"";"Tel: (58) (212) 2858320";"Avenida Sucre De Los Dos Caminos 10ma. Transversal Con Cota Mil, Local Nú 15 Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"MASTER HOTEL SUPPLY";"";"Tel: (58) (212) 9751554";"Av. Rio Caura, Prados Del Este, Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACIÓN Y REPUESTOS JORMACH, C.A.";"";"Telefax: (58) (246) 8718729";"Carrera 11, Calabozo Calabozo , Venezuela";"Aire Acondicionado Y Calefaccion"
"TSM TECNOLOGÍA DE SUPERMERCADOS TECNOMARKET";"";"Tel: (58) (212) 2417255";"Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"LÁCTEOS EL PUNTO Y COMA";"";"Tel: (58) (251) 2735106";"Frente Estac. Servic. Gilfortoul Av. Libertador Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"NUEVO FRIO BOLEITA C.A.";"";"Tel: (58) (212) 2377127";"Av Las Palmas (A 50 Mts. De La Mercedes Benz De Venezuela), Boleita Sur Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"INVERSIONES VALBE C.A";"";"Tel: (58) (243) 8579130";"Michelena Maracay, Venezuela";"Aire Acondicionado Y Calefaccion"
"METALURGICA COY";"";"Tel: (58) (261) 7359643";"Avenida 6, Sierra Maestra Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"COPARTES";"";"Tel: (58) (212) 6320880";"Av. La Floresta, Galpón Copartes, Prado De María Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACIÓN REFCOLD, S.A.";"";"Tel: (58) (212) 4714915";"El Algodonal Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRI SHOP LAS DELICIAS, C.A.";"";"Tel: (58) (274) 7518249";"Calle 84 Con Avenida 18A Mérida, Venezuela";"Aire Acondicionado Y Calefaccion"
"SURTIEQUIPOS LEO C.A";"";"Tel: (58) (212) 8721934";"Barlovento Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"CLIMA AMBIENTE C.A";"";"Tel: (58) (243) 2464262";"Cl San José No. 63-5 Barrio Libertad Dg Con Av Los Cedros Maracay, Venezuela";"Aire Acondicionado Y Calefaccion"
"COMPROTEC";"";"Telefax: (58) (212) 8709513";"Cl. Maury, Esq. Cl El Cristo, Catia Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"CLIMASUR, C.A.";"";"Telefax: (58) (275) 8818698";"Zona Industrial El Vigía, Venezuela";"Aire Acondicionado Y Calefaccion"
"CLIMAPAR, C.A.";"";"Tel: (58) (269) 2464698";"Calle Comercio, esq.Talavera, Pto Fijo Punto Fijo, Venezuela";"Aire Acondicionado Y Calefaccion"
"EL PÁRAMO";"";"Tel: (58) (261) 7831105";"Maracaibo Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"PROMEVENCA, S.A.";"";"Tel: (58) (241) 8673874";"Cl Angel V Granadillo Naguanagua, Venezuela";"Aire Acondicionado Y Calefaccion"
"INVERSIONES HERMANOS PÉREZ ROPAIN, C.A.";"";"Tel: (58) (212) 8707367";"Cl.7 Con 3era Av. Propatria Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIAIRE RALI, C.A.";"";"Tel: (58) (251) 4470126";"Carrera 18,Esq. Calle 49. No. 48-72. Local 14, Barquisimeto. Edo.Lara Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"FRÍO REPUESTO QUINTERO";"";"Tel: (58) (212) 2715713";"Cl. Principal, Buena Vista Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"DIRAIRE BARQUISIMETO,1 C.A.";"";"Tel: (58) (251) 4462934";"Av. Rómulo Gallegos, entre Carreras 29 y 30 Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRI MECANO, C.A.";"";"Telefax: (58) (212) 7510524";"Av. Miguel Angel, Edif. Oberón, Pb, Local D, Urb. Colinas De Bello Monte Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"TAPI AIR";"";"Tel: (58) (274) 2528279";"Av. 2 Mérida Mérida, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACION REGINA, C.A.";"";"Tel: (58) (293) 4320768";"Cl Blanco Fombona,Centro Cumaná, Venezuela";"Aire Acondicionado Y Calefaccion"
"ING GLOBAL SERVICE";"";"Tel: (58) (212) 5782060";"Av. Lecuna, Parque Central Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACION SUR DEL LAGO, C.A.";"";"Tel: (58) (275) 5550146";"Calle 5, # 14-2 Santa Bárbara del Zulia, Venezuela";"Aire Acondicionado Y Calefaccion"
"ELECTRODOMESTICOS BARUTA, S.R.L.";"";"Telefax: (58) (212) 9455347";"Baruta - Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"ATILIO PUENTES Y ASOCIADOS, C.A.";"";"Tel: (58) (212) 9761054";"Av. Río Paragua Prados del este Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"FRIO PARTES 22, S.R.L.";"";"Tel: (58) (251) 7186867";"Barquisimeto Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"CORPORACIÓN M & J C.A.";"";"Tel: (58) (251) 6566058";"Carrera 23 entre calles 11 y 12, #11-55 Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACION COMERCIAL JOKASTA, C.A.";"";"Tel: (58) (247) 3428946";"Cl Paseo Libertador, Centro, San Fernando De Apure San Fernando de Apure, Venezuela";"Aire Acondicionado Y Calefaccion"
"COMARCA";"";"Tel: (58) (251) 4463296";"Av. Venezuela entre 38 y 39 Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACIÓN CONTROLES ELECTRICOS";"";"Tel: (58) (243) 5542203";"Cl Valencia Maracay, Venezuela";"Aire Acondicionado Y Calefaccion"
"MEGAIRE C.A.";"";"Telefax: (58) (261) 7977015";"Av. 13 Con Calle 74 Nú 73-51 (Sector Tierra Negra) Maracaibo, Edo. Zulia Venezuela Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"SISTEIN, S.R.L.";"";"Tel: (58) (274) 2444604";"Av. Los Próceres Qta. Marbrice Nú 27-51 Frente A La Clínica Filomena Centro Mérida, Venezuela";"Aire Acondicionado Y Calefaccion"
"DÍAZ BEIZAS JOSÉ ALBERTO";"";"Tel: (58) (251) 2533556";"Av. Libertador Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"THERMO KING";"";"Tel: (58) (261) 3735854";"Carretera Panamericana, Km. 13, Urb. Ind Kerch, Parcela 14 Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"TALLER PARRA C.A";"";"Tel: (58) (248) 5211250";"José María Vargas Puerto Ayacucho, Venezuela";"Aire Acondicionado Y Calefaccion"
"A.G REFRIGERACIÓN C.A";"";"Tel: (58) (241) 8782317";"Av E Tejera Valencia, Venezuela";"Aire Acondicionado Y Calefaccion"
"ESPECIALISTAS DEL FRIO C.A";"";"Tel: (58) (243) 5110625";"Av Constitución No. 57 Sector San Agustín Con Cl Jay Maracay, Venezuela";"Aire Acondicionado Y Calefaccion"
"CORPOFRIO BARQUISIMETO, C.A.";"";"Tel: (58) (251) 4455995";"Carrera 19 esq. Calle 37 Barquisimeto Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"CORPORACIÓN INTELEC C.A";"";"Tel: (58) (212) 9631122";"Centro Empresarial La Lagunita, Piso 3 Of. 309 Av. Sur, Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"RANKE C.A. REFRIGERACIÓN Y A/A DESDE 1966";"";"Tel: (58) (212) 9410553";"Cl. Del Arenal C/C Cl. De La Soledad, Edif. Medinacelli, Urb. Industrial La Trinidad, Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"TALLER NUNES E YGLESIAS S.R.L.";"";"Tel: (58) (212) 5518033";"Av Panteón Con Av Gamboa Edif. San Bernardino, P.B. (Al Lado De Clínicas Caracas), San Bernardino Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"SUPLY AIRE";"";"Tel: (58) (241) 8389691";"Valencia Valencia, Venezuela";"Aire Acondicionado Y Calefaccion"
"DATA POWER, C.A.";"";"Tel: (58) (212) 2393562";"Av. El Buen Pastor, Edf. Cota Mil, Boleita Norte, Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"COMERCIAL GALARZA, C.A.";"";"Tel: (58) (212) 2671979";"Av. Francisco De Miranda, Chacao Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACIÓN HNOS. SANTOS CARACAS, C.A.";"";"Telefax: (58) (212) 2386114";"Av. Las Palmas, Edif. Los Madrigales Piso 1, Ofic.1 Boleíta Sur Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACIÓN Y RADIADORES STEFANO, S.R.L.";"";"Tel: (58) (261) 6321132";"Av.Ps M.De Mendoza Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"DISTRIBUIODORA PADRON C.A.";"";"Tel: (58) (295) 2639764";"Av. Miranda No.13-83 Centro Porlamar, Venezuela";"Aire Acondicionado Y Calefaccion"
"FRIGORIFICO EL MARQUÉS, C.A.";"";"Tel: (58) (251) 2371792";"Carrera 2 Con Calle 20 Municipio Unión Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"COVER, C.A.";"";"Telefax: (58) (285) 6329064";"Av.Upata Ciudad Bolivar, Venezuela";"Aire Acondicionado Y Calefaccion"
"SERMACON, C.A.";"";"Tel: (58) (271) 2443655";"Avenida Principal El Amparo Sector Colón Nú 1, Vía Valera Colón Valera, Venezuela";"Aire Acondicionado Y Calefaccion"
"GEORGES ROCHE";"";"Tel: (58) (212) 5454650";"Sta. Teresa A Cipreses, Sta. Ciprese, No.69 Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACIÓN AUTOMOTRIZ INCA C.A";"";"Tel: (58) (244) 4174909";"Cl Mariño A 20 Mts De Maveca, Cagua Cagua, Venezuela";"Aire Acondicionado Y Calefaccion"
"ZAGO SUMINISTROS, C.A.";"";"Tel: (58) (291) 6525818";"Av Bella Vista, Maturín Maturín, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACION MO";"";"Telefax: (58) (285) 9523729";"Av.Ppal De Castillo C.C. Rio Caura Ciudad Bolivar, Venezuela";"Aire Acondicionado Y Calefaccion"
"DOSAVE";"";"Tel: (58) (212) 7302676";"Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"ROYAL ELECTRONICS, C.A.";"";"Tel: (58) (251) 4469560";"Carrera 21, Esq. Calle 40 Edif ISSO Barquisimeto, Edo. Lara Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRI REPUESTOS NINO, C.A.";"";"Tel: (58) (274) 7235271";"Av. Ppal La Pomona, C.C. La Pomona, Fte. S. Las Piramides Mérida, Venezuela";"Aire Acondicionado Y Calefaccion"
"VENTILADORES MB, C.A.";"";"Tel: (58) (212) 5324155";"Filas De Mariche Filas de Mariche, Venezuela";"Aire Acondicionado Y Calefaccion"
"AUTO REFRIGERACION ALBERTO C.A.";"";"Tel: (58) (261) 7213214";"Bella Vista Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGER, C.A.";"";"Tel: (58) (271) 2252606";"Av. Avenida 6 Valera, Venezuela";"Aire Acondicionado Y Calefaccion"
"AUTO FRIO EL MOROCHO, C.A.";"";"Tel: (58) (261) 7379560";"Av. 16, Sierra Maestra Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"MULTISERVICIO DE REFRIGERACION AUTOMOTRIZ LM";"";"Tel: (58) (261) 3418264";"Cr.14 Entre Cl9-10 No.9-5 Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"XTREMOS SOUND CAR C.A.";"";"Tel: (58) (261) 7975769";"Santa Rita Maracaibo Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"THERMO DUCTO CARIBE C.A.";"";"Tel: (58) (281) 2651263";"Cruce Con Somon Rodriguez Puerto de  la Cruz, Venezuela";"Aire Acondicionado Y Calefaccion"
"COROVEN S.A.";"";"Tel: (58) (243) 5516423";"Zona Industrial San Vicente II, Av A. Entre Calles F y G, Maracay - Edo. Aragua Maracay, Venezuela";"Aire Acondicionado Y Calefaccion"
"FRIO SISTEMAS SERVICIOS C.A.";"";"Tel: (58) (251) 2735109";"Av.Libertador.Esq. Calle 27. Edif. Simalí, Barquisimeto. Edo.Lara Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"INVERSIONES FRIOMIGJEM, C.A.";"";"Tel: (58) (212) 2250674";"Caracas Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIGERACIÓN AUTOMOTRIZ UNIVERSIDAD, S.R.L.";"";"Tel: (58) (261) 6329696";"Av.Upata Cd Bolivar Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"FRIGORIFICO GRAN BARQUISIMETO DEL ESTE, C.A.";"";"Tel: (58) (251) 2526491";"Cr.21 Barquisimeto, Venezuela";"Aire Acondicionado Y Calefaccion"
"MERCANTIL ZAMBRANO";"";"Tel: (58) (276) 3475194";"Av. Ferrero Tamayo San Cristóbal, Venezuela";"Aire Acondicionado Y Calefaccion"
"FFÁBRICAS DE CAVAS MODULARES INDUSTRIALES Y COMERCIALES FRICAVA C.A.";"";"Tel: (58) (212) 3727322";"San Antonio De Los Altos Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"SANDRIN REFRIGERACIÓN";"";"Telefax: (58) (212) 2371275";"Cl. Sanatorio Del Avila, No.26 Boleita Norte, Caracas 1070 Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"REFRIAIRE Y REPUESTOS C & YOR C.A.";"";"Telefax: (58) (212) 8707858";"Cl. Ecuador, Edif. Letiz, Piso 1 Ofic. 2, Catia Caracas, Venezuela";"Aire Acondicionado Y Calefaccion"
"SISTEMAS DE REFRIGERACIÓN CANAL, C.A.";"";"Tel: (58) (261) 7234303";"Sector Cañada Honda Maracaibo, Venezuela";"Aire Acondicionado Y Calefaccion"
"CORPORACION JUPITER C.A.";"";"Tel: (58) (286) 6519338";"Cdad. Bolivar Ciudad Guayana Puerto Ordaz, Venezuela";"Aire Acondicionado Y Calefaccion"
