"HAMBURG SUD VENEZUELA C.A";"";"Tel: (58) (212) 9934404";"Chuao Caracas, Venezuela";"Agencias Navieras"
"AGRO INDUSTRIAL, S.A.";"";"Tel: (58) (255) 6213811";"Av L Agricultores Acarigua, Venezuela";"Agricultura"
"VICSON S.A";"";"Tel: (58) (241) 8139030";"Av Primera, Zona Industrial Sur, Valencia Valencia, Venezuela";"Alambres"
"DERIVADOS DEL ALAMBRE C.A";"";"Tel: (58) (241) 8353452";"Av Lisandro Alvarado Valencia, Venezuela";"Alambres"
"MAIDE C.A.";"";"Tel: (58) (282) 3958970";"Carrt. Nacional Cagua-La Villa, Galpones Maide, Estado Aragua Aragua de Barcelona, Venezuela";"Alambres"
"CLAVESIL C.A";"";"Tel: (58) (212) 5320854";"María Lionza La Candelaria , Filas De Mariche Filas de Mariche, Venezuela";"Alambres"
"ALAMBRES DEL YARACUY C.A.";"";"Tel: (58) (212) 9599783";"Av. La Estancia, Torre Las Mercedes, Piso 6 Ofic. 601, Chuao - Caracas Caracas, Venezuela";"Alambres"
"ALMAGAL S.A";"";"Tel: (58) (243) 2618150";"Pta. 3ra. Av Zn. Ind. Santa Cruz - Edo Aragua Santa Cruz de Aragua, Venezuela";"Alambres"
"CABLES MARACAIBO";"";"Tel: (58) (261) 7230516";"Diagonal Al Mercado Sta. Rosalia, Av 17, Santa Rosalia Maracaibo, Venezuela";"Alambres"
"PRODUCTOS TECNOLOGIA ALFAJOL";"";"Tel: (58) (286) 9931101";"Av. La Estancia, Torre La Mecedes,Piso 6 Ofic. 601 Ciudad Guayana Puerto Ordaz, Venezuela";"Alambres"
"ALAMBRES TREFILADOS ALATRECA, C.A.MILFORD";"";"Tel: (58) (212) 3440755";"Planta Guatire Guatire, Venezuela";"Alambres"
"PROCESADORA SIDERÚRGICA, C.A.";"";"Tel: (58) (241) 8326353";"9na. Transv. Zona Ind Carabobo Valencia, Venezuela";"Alambres"
"SENSORMATIC DE VENEZUELA, C.A.";"";"Tel: (58) (212) 2387633";"4ta. Transv, Los Ctjos De Lourdes, Edif. Gina, 2do Piso Caracas, Venezuela";"Alambres"
"TECNOMEDICA";"gerencia@tecnomedicacolombia.";"Cel.: (58) 3147328626";"Atiende en Villa Del Rosario desde su sede principal en Medellín Villa del Rosario, Venezuela";"Almohadas"
"SUMINISTROS AXIL C.A";"";"Tel: (58) (212) 2425168";"Cl 8 La Urbina Caracas, Venezuela";"Almohadas"
"ALMOHADAS CANNON";"";"Tel: (58) (212) 2900665";"Filas De Mariché Filas de Mariche, Venezuela";"Almohadas"
"ALMOHADAS Y PRODUCTOS SUÑER";"";"Tel: (58) (212) 6145830";"Pza. Las Américas Caracas, Venezuela";"Almohadas"
"INDUSTRIAL REGAL C.A";"";"Tel: (58) (212) 3830245";"Via Corralito Carrizal Caracas, Venezuela";"Almohadas"
"ALMOHADAS POLO";"";"Tel: (58) (243) 2327749";"El Bosque, Maracay Maracay, Venezuela";"Almohadas"
"TT AIR CHARTER, C.A.";"";"Tel: (58) (212) 9930392";"Av Orinoco, Las Mercedes, Caracas Caracas, Venezuela";"Alquiler De Aviones"
"INVERSIONES AIR GLOBAL FI C.A.";"";"Tel: (58) (212) 9850698";"Av Ppal, San Luis, Caracas Caracas, Venezuela";"Alquiler De Aviones"
"AEROCHARTER V.I.P., C.A.";"";"Tel: (58) (212) 2855539";"Av Fco. De Miranda, Centro Plaza, Torre B Piso 18, Ofics. 16 - 17, Los Palos Grandes, Caracas Caracas, Venezuela";"Alquiler De Aviones"
"S. INDUSTRIAL C.A.";"";"Tel: (58) (212) 9417780";"Centro Profesional Los Samanes Of. 2D. Av. Uno. Urb. Los Samanes. Caracas Caracas, Venezuela";"Alquiler De Generadores"
"SERVIPS. C.A.";"";"Tel: (58) (212) 2857896";"Caracas Caracas, Venezuela";"Alquiler De Pasarelas"
"CORPORACIÓN INTELEC C.A";"";"Tel: (58) (212) 9631122";"Centro Empresarial La Lagunita, Piso 3 Of. 309 Av. Sur, Caracas Caracas, Venezuela";"Alta Tension"
"DATA POWER, C.A.";"";"Tel: (58) (212) 2393562";"Av. El Buen Pastor, Edf. Cota Mil, Boleita Norte, Caracas Caracas, Venezuela";"Alta Tension"
"COMPESA COMERCIALIZADORA DE PESAJE, S.A.";"";"Tel: (58) (241) 2620108";"Urb. El Recreo, Parcela N³ 63-1 Cabudar, Edo. Lara Valencia, Venezuela";"Alta Tension"
"DIESEL POWER GENERATOR, C.A.";"";"Tel: (58) (241) 8328918";"Z.I. Municipal Norte, Av. Este-Oeste 2 Centro de Galpones ABC, Galpon C-5 Valencia, Edo. Carabobo Valencia, Venezuela";"Alta Tension"
"REMECA REJILLAS Y METALES, C.A.";"";"Telefax: (58) (241) 8327008";"Av Este-Oeste 5 Z O Municipal Norte, Valencia Valencia, Venezuela";"Anclas,Rezones Y Sus Partes, De Fundición,Hierro O Acero"
"A.R. ARCHIVOS RODANTES DE VENEZUELA, C.A.";"";"Tel: (58) (212) 2572859";"Av. Urimare 2, Macaracuay Caracas, Venezuela";"Archivadores Rodantes"
"NOVOSTIL";"";"Tel: (58) (212) 2679860";"Av. Fco. De Miranda, Entre Cl. Elice Y Ppal. De Bello Campo, Edif. Orinoco P.B. Ofic. C Y D, Chacao, Caracas Caracas, Venezuela";"Archivadores Rodantes"
"Bedoya Puerta y Cía. Ltda.";"bedoyapuerta@hotmail.com";"Cel.: (58) 3137680820";"Atiende en Villa Del Rosario desde su sede principal en Medellín Villa del Rosario, Venezuela";"Arquitectos"
"MOBIUS, C.A.";"";"Tel: (58) (212) 2427860";"Av Principal, La Urbina Caracas, Venezuela";"Arquitectos"
"ELEMENTS";"";"Tel: (58) (274) 2522504";"Av. Don Tulio Mérida, Venezuela";"Arquitectos"
"PROYECTOS C";"";"Tel: (58) (212) 2414801";"Av Ppal., La Urbina Caracas, Venezuela";"Arquitectos"
"GUSTAVO VERA";"";"Tel: (58) (212) 9939014";"Cl Baruta c/c Chulavista Qta. Gladys María. Las Mercedes Caracas, Venezuela";"Arquitectos"
"DECO HABITAT C.A.";"";"Tel: (58) (212) 6936626";"Cl Edison, Los Chaguaramos Caracas, Venezuela";"Arquitectos"
"OMAR SALAZAR PIETERS ARQUITECTO Y ASOCIADOS";"";"Tel: (58) (212) 7510686";"Cnas De Bello Monte Caracas, Venezuela";"Arquitectos"
"404 CONCEPTO ARQUITECTONICO C.A.";"";"Tel: (58) (274) 25112286";"MERIDA, J.J OSUNA. Mérida, Venezuela";"Arquitectos"
"GUEVARA & LEÓN ARQUITECTOS, C.A.";"";"Tel: (58) (212) 2632372";"Chacao Caracas, Venezuela";"Arquitectos"
"ARCHITECTO-GO.COM";"";"Tel: (58) (212) 7930950";"Av Las Acacias, Sabana Grande Caracas, Venezuela";"Arquitectos"
"JOSE HERNANDEZ";"";"Tel: (58) (241) 4062268";"Valencia Venezuela Valencia, Venezuela";"Arquitectos"
"HEI ARQUITECTOS, C.A.";"";"Tel: (58) (212) 2840556";"La Floresta Caracas, Venezuela";"Arquitectos"
"CIGA ARQUITECTOS CONSULTORES, C.A.";"";"Tel: (58) (251) 2618304";"Vía Parq Nac Terepaima Cabudare, Venezuela";"Arquitectos"
"HARTLIEP Y ASOCIADOS CONSULTORES, S.A.";"";"Tel: (58) (251) 2527930";"Calle 6 Frente Country Club Barquisimeto, Venezuela";"Arquitectos"
"GRAELLS B. ALEJANDRO ARQUITECTOS";"";"Tel: (58) (212) 2614141";"Cl La Joya, Chacao Caracas, Venezuela";"Arquitectos"
"ARQUITECTURA Y PLANIFICACIÓN HERNANDEZ CASAS";"";"Tel: (58) (261) 7915631";"Ave. 2, Nro. 3c-120 Fte. Hotel Del Lago El Milagro Maracaibo, Venezuela";"Arquitectos"
"DRY WALL SYSTEM, C.A.";"";"Tel: (58) (274) 4176768";"Ctro. Profesional Villa Los Chorros Pb Los Chorros Mérida, Venezuela";"Arquitectos"
"ARQUITECTURA L.D.C., C.A.";"";"Tel: (58) (212) 2380864";"El Marqués Caracas, Venezuela";"Arquitectos"
"ARQUITECTO OMAR SEIJAS";"";"Tel: (58) (212) 9918668";"Cl L Guairita, Chuao Caracas, Venezuela";"Arquitectos"
"ARQUITECTURA CORINTHUS, C.A.";"";"Tel: (58) (212) 3728272";"Ct. Panamericana, Las Minas Caracas, Venezuela";"Arquitectos"
"PROCAD, C.A.";"";"Tel: (58) (212) 7833465";"Avenida 15, Juana De àvila Caracas, Venezuela";"Arquitectos"
"OVIDICA";"";"Tel: (58) (212) 7831108";"Cl. 65, Diag. Far. Gran Colombia, Paraiso Av. 21 Caracas, Venezuela";"Arquitectos"
"SOBRESPACIOS ARQUITECTOS";"";"Tel: (58) (212) 3933101";"Urb. Altamira, Av San Juan Bosco, Edif 05-04, Piso 5, PH-A Caracas, Venezuela";"Arquitectos"
"ALAMEX ARQUITECTURA, C.A.";"";"Tel: (58) (212) 9876241";"Av La Trinidad, Santa Paula Caracas, Venezuela";"Arquitectos"
"DISCONSERVI C.A.";"";"Tel: (58) (286) 9620964";"Alta Vista Ciudad Guayana Puerto Ordaz, Venezuela";"Arquitectos"
"KERZEN ENDRES, C.A.";"";"Tel: (58) (243) 2427284";"El Castaño Maracay, Venezuela";"Arte Religioso"
"REPRESENTACIONES C&G CA";"";"Tel: (58) (286) 9711721";"Calle Zoilo Vidal Ciudad Guayana Puerto Ordaz, Venezuela";"Arte Religioso"
"INVERSIONES MARY-GREG, C.A";"";"Tel: (58) (261) 7238912";"Na Planta Alta Loc 16 Maracaibo, Venezuela";"Arte Religioso"
"DISTRIBUIDORA JEV, C.A";"";"Tel: (58) (261) 7233803";"C.C Maracaibo P.B Loc 3 Centro Maracaibo, Venezuela";"Arte Religioso"
"ELIKA COLLETIONS C.A";"";"Tel: (58) (293) 4410198";"Ci Bompland Cumaná, Venezuela";"Arte Religioso"
"AFRODITA COSAS BELLAS";"";"Tel: (58) (269) 2469995";"Cl Garcés, E/Cl Brasil y Perú Centro Punto Fijo, Venezuela";"Arte Religioso"
"JABONERÍA DAYRMOLL, C.A.";"";"Tel: (58) (251) 2661682";"Autopista Vía Quibor Barquisimeto, Venezuela";"Articulos De Aseo Personal"
"POLIQUIMIA C.A";"";"Tel: (58) (212) 2724757";"Ppal. De Maca Petare Caracas, Venezuela";"Articulos De Aseo Personal"
"KIMBERLY-CLARK";"";"Tel: (58) (212) 2012511";"Av Francisco De Miranda Con Av El Parque Edif Torre Edicampo Piso 8 Urb C ampo Alegre Caracas Caracas, Venezuela";"Articulos De Aseo Personal"
"FARMACIA SAAS NUEVA SAN JUAN";"";"Tel: (58) (261) 7923284";"Bella Vista Maracaibo, Venezuela";"Articulos De Aseo Personal"
"JABONERA CARACAS C.A";"";"Tel: (58) (212) 7934595";"Av. Ppal. Mariperez Caracas, Venezuela";"Articulos De Aseo Personal"
"JV ARTICULOS DE PIEL C.A";"";"Tel: (58) (212) 5649357";"La Candelaria Caracas, Venezuela";"Artículos De Piel"
"SPRAY QUÍMICA, C.A.";"";"Tel: (58) (244) 3223891";"Cl Sur, Nro 14 Urb. Industrial Soco La Victoria, Venezuela";"Artículos Para Adultos"
"SEXY MANÍA";"";"Tel: (58) (212) 2622183";"La Castellana Caracas, Venezuela";"Artículos Para Adultos"
"WWW.MARACAYSEXY.COM";"";"Tel: (58) (243) 2345824";"Cl, Guarico, San Ignacio Maracay, Venezuela";"Artículos Para Adultos"
"JUEGOS ERÓTICOS, C.A.";"";"Tel: (58) (276) 2820011";"C.C. Caribean Mail San Antonio del Táchira, Venezuela";"Artículos Para Adultos"
"INVERSIONES Y REPRESENTACIONES AMADEUS, C.A.";"";"Tel: (58) (212) 9852213";"Av Ppal, El Cafetal Caracas, Venezuela";"Artículos Para Adultos"
"PLASTIC HOGAR";"";"Tel: (58) (276) 3438482";"Calle 11, No. 11 - 12 5ta Avenida Centro San Cristóbal, Venezuela";"Artículos Para El Hogar"
"REPRESENTACIONES WONG, C.A.";"";"Tel: (58) (275) 8812350";"Av. 13, Bolivar El Vigía, Venezuela";"Artículos Para El Hogar"
"PLASTILEG, C.A.";"";"Tel: (58) (212) 2128336";"Cl. Emma Soler, Zona Ind. Marín Caracas, Venezuela";"Artículos Para El Hogar"
"COMERCIAL EL REINO DEL MUEBLE";"";"Tel: (58) (274) 8083075";"Ejido Av Centenario C.C. La variante Frente alSeniat Ejido, Venezuela";"Artículos Para El Hogar"
"INDUSTRIAS FUXO PLAST";"";"Tel: (58) (212) 5320648";"Filas de Mariche Caracas, Venezuela";"Artículos Para El Hogar"
"AUDIO VIDEO ENTERPRISE, C.A.";"";"Tel: (58) (274) 2525626";"Avenida 4, Centro Mérida, Venezuela";"Artículos Para El Hogar"
"PLÁSTICOS ROSA LUZ, C.A.";"";"Tel: (58) (212) 5321262";"Carretera Petare-Santa Lucia Km. 9 Filas de Mariche Caracas, Venezuela";"Artículos Para El Hogar"
"VIMAPLAST II, C.A.";"";"Tel: (58) (212) 2565123";"El Llanito - Caracas Caracas, Venezuela";"Artículos Para El Hogar"
"FERRETERÍA EPA C.A.";"";"Tel: (58) (261) 7413421";"Centro Sambil, Nivel Largo Maracaibo Maracaibo, Venezuela";"Artículos Para El Hogar"
"LIBRERIA NOCTUA, C.A";"";"Tel: (58) (212) 2856677";"Centro Plaza Niv 4, Loc 51 Los Palos Grandes Caracas, Venezuela";"Artículos Para Librería"
"INDUSTRIAS FADUCA CA";"";"Tel: (58) (276) 7872619";"Calle 6 Local 3-21 Ureña, Venezuela";"Artículos Para Zapatería"
"CASA ALTAMIRA, C.A.";"";"Tel: (58) (276) 3423389";"Carrera 2 con Calle Altamira, Edificio Altamira Nivel Pb. La Ermita San Cristóbal, Venezuela";"Artículos Para Zapatería"
"VALTAK, C.A.";"";"Tel: (58) (212) 8721821";"Centro Brasil, Piso 7 Catia, Caracas Caracas, Venezuela";"Artículos Para Zapatería"
"COMERCIAL EMI, C.A.";"";"Tel: (58) (276) 7871834";"Carrera 5 Ureña, Venezuela";"Artículos Para Zapatería"
"CORPORACION SUELA GROUP, C.A.";"";"Tel: (58) (276) 7871325";"Cl. 17 Ureña, Venezuela";"Artículos Para Zapatería"
"Ferreteria Hierros H.D.";"ventasibague@hierroshd.com";"Tel: (58) (295) 2482906";"Cl 9 3-73 El Espinal, Venezuela";"Articulos Y Materiales Para Edificaciones"
"CONSTRU CASAS PREFABRICADOS S.A.S.";"";"Cel.: (58) 3185574442";"Atiende en Villa Del Rosario desde su sede principal en Medellín Villa del Rosario, Venezuela";"Articulos Y Materiales Para Edificaciones"
"MATERIALES HIDROSANITARIOS, C.A.";"";"Tel: (58) (212) 6901536";"Av. Pdte. Medina, Las Acacias Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"IRON-MAST, C.A.";"";"Tel: (58) (212) 5320542";"Cl Petare Santa Lucia, La Esperanza Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"ARTELECTRA C.A";"";"Tel: (58) (212) 2350707";"Boleita Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"MUEBLES Y TABIQUES CALVO,S.R.I.";"";"Tel: (58) (212) 9420179";"Baruta Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"SERDECOIN C.A";"";"Tel: (58) (251) 4430565";"Calle 60 Entre Av. Fuerzas Armadas Y Carrera 11, No 10-102 Barquisimeto, Venezuela";"Articulos Y Materiales Para Edificaciones"
"LAMINTUBOS, C.A.";"";"Tel: (58) (276) 5163578";"La Concordia San Cristóbal, Venezuela";"Articulos Y Materiales Para Edificaciones"
"MULTICOCINAS 2001 C.A";"";"Tel: (58) (212) 8723831";"Catia Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"MULTISERVICIOS TECOMILNET";"";"Tel: (58) (212) 9440433";"C.C Plaza La Trinidad, Caracas Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"FRAN-MAR INVERFRÍO";"";"Tel: (58) (212) 2341596";"Los Ruíces Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"GEORGES ROCHE";"";"Tel: (58) (212) 5454650";"Sta. Teresa A Cipreses, Sta. Ciprese, No.69 Caracas Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"PLOMERIA CAMS";"";"Tel: (58) (276) 5112073";"Calle 3, El Mirador, Nro 2-47 San Cristóbal, Venezuela";"Articulos Y Materiales Para Edificaciones"
"EXPO-CANAIMA";"";"Tel: (58) (212) 2900446";"El Limoncito Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"GRUPO ITAL AREDI C.A";"";"Tel: (58) (212) 2858160";"Los Dos Caminos Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"PANTRYS CARACAS C.A";"";"Tel: (58) (212) 3234469";"Parque Industrial, Los Teques Los Teques, Venezuela";"Articulos Y Materiales Para Edificaciones"
"PLOMERÍA HENVEZ, C.A.";"";"Tel: (58) (212) 5432116";"Esq. De Palmita, Quinta Crespo Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"UNIDAD METALURGICA PRISMA C.A";"";"Tel: (58) (212) 4819152";"Galpón 3, Caño Amarillo Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"METALFERCA C.A";"";"Tel: (58) (212) 5712479";"Paradero A Venus No 211 La Candelaria Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"METAL ZAM";"";"Tel: (58) (241) 8576193";"Calle Navas Spinola, 93-173 Valencia, Venezuela";"Articulos Y Materiales Para Edificaciones"
"TOPILCCA";"";"Tel: (58) (212) 7536468";"Av.Ppal. Colinas De Bello Monte Edif.C.C. Bello Monte Ps.2 Ofic.I Caracas 1050-A Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"EDUARDO NIETO INGENIERIA, C.A.";"";"Tel: (58) (212) 9784423";"Al.Los Alpes, qta.Maria Cristina Prados Del Este Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"S.A. INDUSTRIA ELECTROMETALÚRGICA NACIONAL SAIEN";"";"Tel: (58) (212) 9510811";"Master Caracas Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"QUALITY MAID, C.A.";"";"Tel: (58) (212) 2561604";"Av. Principal Macaracuay Multicentro Empresarial Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"ALCEN, C.A.";"";"Tel: (58) (251) 2332934";"Cl.22 E/ Cr23 y 24 -Bqto Barquisimeto, Venezuela";"Articulos Y Materiales Para Edificaciones"
"METALÚRGICA STAR, C.A.";"";"Tel: (58) (255) 2486848";"Urb. Ind. Rio Tuy Av. Ppal. No. 50, Charallave, Miranda Acarigua, Venezuela";"Articulos Y Materiales Para Edificaciones"
"FAGRAVILLA";"";"Tel: (58) (212) 4312193";"Cr. Nacional Villa De Cura Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"DISTRIBUIDORA RODRIGUEZ Y FERREIRO C.A";"";"Tel: (58) (212) 5413521";"Santa Rosalía Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"FENIGAS S.R.L";"";"Tel: (58) (212) 3628394";"Manzana A, Parcelas 12 Y 13 Zona Ind Del este, Guarenas Guarenas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"INVERSIONES GIANCAR 2718 C.A";"";"Tel: (58) (212) 6153582";"C.C El Prado Local 17 Catia La Mar Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"CENTRO GASTRONOMICO LA SAZÓN";"";"Tel: (58) (212) 2115336";"Urb La Lagunita Av Sur C.C Paseo Hatillo La lagunita Piso 3 Local P-315 Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"FERRETERIA EL GRANITERO C.A";"";"Tel: (58) (212) 2656456";"Av. 1 Sur De Altamira Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"COCINAS EMPOTRADAS GUILLEN, C.A.";"";"Tel: (58) (243) 2416513";"Av. Ppal La Cooperativa Maracay, Venezuela";"Articulos Y Materiales Para Edificaciones"
"ILUMINACIÓN LAMPORIENTE C.A.";"";"Telefax: (58) (212) 2371960";"Av Ppal De Boleita Nte Entre Cl Sanatorio Del Avila Con Cl Vargas Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"EL SEÑOR DE LAS COCINAS C.A";"";"Tel: (58) (212) 2181721";"Z Ind Santa Epifania, Santa Lucia Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"COCI BELLA C.A";"";"Tel: (58) (212) 3911154";"Centro Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"COCINAS ZAMARA C.A";"";"Tel: (58) (212) 3714689";"Sn A De Los Altos San Antonio De Los Altos, Venezuela";"Articulos Y Materiales Para Edificaciones"
"CORPORACION BUILDER GLASS, S.A.";"";"Tel: (58) (241) 8573336";"Calle 24 de Junio, Cruce Con Briceño Mendez Valencia, Venezuela";"Articulos Y Materiales Para Edificaciones"
"LA BELLE CUISSINE C.A";"";"Tel: (58) (212) 3414644";"C.C Daymar Piso 2, Guaitire Guatire, Venezuela";"Articulos Y Materiales Para Edificaciones"
"COMERCIAL REFRINOX, C.A.";"";"Tel: (58) (212) 2630810";"Av. Libertador Multicentro Empresarial Del Este Edif Libertador Nuecleo A Piso 9 Ofic A-95 Chacao, Caracas Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"INVERSIONES COCINA Y MESA";"";"Tel: (58) (212) 9763438";"Prados Del Este Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"CREACIONES Y DECORACIONES RODRIGUEZ, C.A.";"";"Tel: (58) (244) 3963867";"La Villa, Ct. Nacional Cagua, Venezuela";"Articulos Y Materiales Para Edificaciones"
"SOINCA SOLUCIONES INTERIORES DEL CARIBE C.A";"";"Tel: (58) (212) 9515459";"Sabana Grande Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"PLOMERIA UNIVERSO, C.A.";"";"Tel: (58) (212) 6330384";"Av. L. Laureles, Qta. Esther, Los Rosales Caracas, Venezuela";"Articulos Y Materiales Para Edificaciones"
"PLOMERIA ALI";"";"Tel: (58) (276) 3562233";"Av. Ppal. Las Pilas Callejuela Los Duarte, Nro 11 - 50 San Cristóbal, Venezuela";"Articulos Y Materiales Para Edificaciones"
"UTENSILIO LA 22 C.A";"";"Tel: (58) (251) 2326404";"Cr 22 Entre Cls 34 Y 35 , Barquisimeto Barquisimeto, Venezuela";"Articulos Y Materiales Para Edificaciones"
