"ELPLOCA";"";"Tel: (58) (241) 8576339";"Inicio De Av. Lara Cruce Mellao Sector San Blas Valencia Valencia, Venezuela";"Accesorios De Acero"
"EL RINCÓN DEL CARPINTERO";"";"Tel: (58) (295) 2640253";"Av Francisco Esteban Gómez (Entre Farmatawil Y La Clínica Del Cáncer) La Arboleda, Porlamar Porlamar, Venezuela";"Accesorios De Acero"
"VECTORIAL-Q";"";"Tel: (58) (241) 8783736";"Zona Induastrial El Recreo Calle A. C.P.I. El Recrero Local No. 5 Valencia, Venezuela";"Acero Inoxidable"
"INTERFORMAS 99, CA";"";"Tel: (58) (212) 9537171";"Centro Lido Nivel Galeria Local G2- Ventas Caracas, Venezuela";"Acero Inoxidable"
"CREACIONES DECOINOX, C.A.";"";"Tel: (58) (212) 7535926";"L 1 Y 2 Cnas Bello Monte Caracas, Venezuela";"Acero Inoxidable"
"EQUIPO KIESA 48, C.A.";"";"Tel: (58) (241) 8680665";"Bárbula Naguanagua, Venezuela";"Acero Inoxidable"
"KLINGSPOR ABRASIVOS, C.A.";"";"Tel: (58) (241) 8389528";"Av. Este Oeste 6,Zona Industrial N Valencia, Venezuela";"Acero Inoxidable"
"SUMINO, C.A.";"";"Telefax: (58) (212) 4715187";"Cl. Piedra Azul, Bella Vista, Caracas Caracas, Venezuela";"Acero Inoxidable"
"CONSORCIO FEINOX, C.A.";"";"Tel: (58) (212) 7511213";"Caracas Caracas, Venezuela";"Acero Inoxidable"
"TALLERES WILLIAM'S, S.R.L.";"";"Tel: (58) (274) 2712595";"Av. Ppal Zona Ind. Los Mérida, Venezuela";"Acero Inoxidable"
"INTECSU C.A.";"";"Tel: (58) (241) 8087137";"Av Valencia Naguanagua, Venezuela";"Acero Inoxidable"
"C & P GRUPO ACRIL C.A.";"";"Tel: (58) (212) 7148522";"Caracas Caracas, Venezuela";"Acero Inoxidable"
"VENEZOLANA DE INOXIDABLES, C.A. VEINOX";"";"Tel: (58) (261) 7640523";"Av. 17 Los Haticos, Sector El Potente Edif. San Miguel, Local No 5, Maracaibo, Edo, Zulia Maracaibo, Venezuela";"Acero Inoxidable"
"VÁLVULAS Y CONEXIONES 2000";"";"Telefax: (58) (245) 5650030";"Guacara Guacará, Venezuela";"Acero Inoxidable"
"REGIVENCA C.A.";"";"Tel: (58) (241) 8724766";"Ur. Complejo Los Jerales, Av.La Plaza Manzana Mc 3. Paecela No.15 San die go- Edo Carabobo Valencia, Venezuela";"Acero Inoxidable"
"CONEXTEEL, C.A.";"";"Telefax: (58) (212) 2396629";"Av. Lecuna, Boleíta Caracas, Venezuela";"Acero Inoxidable"
"ACEROS ELINOX C A";"";"Tel: (58) (212) 6314984";"Cementerio Caracas, Venezuela";"Acero Inoxidable"
"INDUSTRIAS INOX TANQ, C.A.";"";"Tel: (58) (212) 7145630";"Zona Ind. Parcelamiento Club Hípico, Parcela 109, Los Teques, Estado De Miranda Caracas, Venezuela";"Acero Inoxidable"
"AUSTINOX C A";"";"Tel: (58) (212) 2658449";"Pto. La Cruz Caracas, Venezuela";"Acero Inoxidable"
"ACERO GUATIRE 125";"";"Tel: (58) (212) 3810661";"Guatire Guatire, Venezuela";"Acero Inoxidable"
"NIROSTAR, C.A.";"";"Telefax: (58) (241) 8422689";"Zona Industrial Municipal Norte, Av. Norte Sur No. 4, Galpón G4 Entre Av Eugenio Mendoza Y Cl Oeste (A 100 Mts. De La Coca Cola) Valencia, Venezuela";"Acero Inoxidable"
"EUROACEROS CA";"";"Tel: (58) (251) 4412655";"Calle 4 Barquisimeto, Venezuela";"Acero Inoxidable"
"VENCRAFT";"";"Tel: (58) (274) 7058665";"Táchira Y Mérida Mérida, Venezuela";"Acero Inoxidable"
"PARRILLERAS EN ACERO";"";"Tel: (58) (212) 7642864";"Cl. Terepaima, El LLanito Caracas, Venezuela";"Acero Inoxidable"
"INDUSTRIAS FIBROMETAL, S.R.L.";"";"Tel: (58) (212) 3626795";"Guarenas Caracas, Venezuela";"Acero Inoxidable"
"SUPLIACEROS";"";"Tel: (58) (212) 4723795";"Cl El Comercio Sector L Cabreras Galpón 11 Bella Vista Caracas, Venezuela";"Acero Inoxidable"
"GRUPO ZOMOS C.A.";"";"Tel: (58) (212) 3227846";"Los Teques Los Teques, Venezuela";"Acrílicos"
"PLEXI ACRIL C.A.";"";"Tel: (58) (212) 2676451";"Cl. Sucre Chacao Caracas, Venezuela";"Acrílicos"
"ACRILICOS PONZUELOS SRL";"";"Tel: (58) (281) 2679129";"Calle La Linea,N 4-A Urb. La Caracqueña Puerto de  la Cruz, Venezuela";"Acrílicos"
"CORPORACIÓN ACRILTEC";"";"Tel: (58) (212) 6939229";"Av Zuloaga, Qta. Villa Tata, Urb Los Rosales (Al Lado Del Colegio Juan XXIII) A 150 Mts. De La Estación Del Metro La Bandera Caracas, Venezuela";"Acrílicos"
"FÁBRICA DE ACRÍLICOS M S C.A.";"";"Tel: (58) (212) 2120203";"Cl Circunvalación, Parcela 121 Zona Industrial Marín II, Cúa Marin Cua, Venezuela";"Acrílicos"
"ACRILPRO, C.A.";"";"Telefax: (58) (212) 5502634";"Av Cajigal, Edif. Jaigel Sótano No. 1, San Bernardino Caracas, Venezuela";"Acrílicos"
"POGASOL, S.A.";"";"Tel: (58) (261) 7232824";"Calle 88, Qta. Aismería, Local 14a-94 Las Delicias Maracaibo, Venezuela";"Acrílicos"
"FILTROVEN C.A.";"";"Tel: (58) (243) 2358145";"Av Los Cedros No. 269 Maracay, Venezuela";"Acrílicos"
"ACRICOLOR WILLIAM";"";"Tel: (58) (244) 3862365";"Av L. Hernández Villa de Cura, Venezuela";"Acrílicos"
"ACRIL PLAST";"";"Tel: (58) (241) 8475896";"Fundación Mendoza Valencia, Venezuela";"Acrílicos"
"GRAFICMASTER, C.A.";"";"Telefax: (58) (212) 3728865";"Caracas Caracas, Venezuela";"Acrílicos"
"ACRÍLICOS R YA 0504, C.A.";"";"Tel: (58) (212) 3419781";"Ct. Nacional Guatire-Araira, El Desvío Guatire, Venezuela";"Acrílicos"
"GRUPO R J B SIGNS, C.A.";"";"Tel: (58) (212) 2410108";"La Urbina Caracas, Venezuela";"Acrílicos"
"TERMOMAC";"";"Telefax: (58) (212) 5321216";"Caracas-Mariche Caracas, Venezuela";"Acrílicos"
"ACRILICOS CAGUA, C.A.";"";"Telefax: (58) (244) 4479535";"Cl. Providencia Cagua, Venezuela";"Acrílicos"
"COMERCIAL CHEO COLOR, C.A.";"";"Telefax: (58) (244) 3225177";"C.C. Victor Center I, Avenida Rivas Dávila La Victoria, Venezuela";"Acrílicos"
"ACRILICOS LA CONCORDIA, C.A.";"";"Tel: (58) (276) 3462410";"Carrera 7 La Concordia San Cristóbal, Venezuela";"Acrílicos"
"LÁMINAS ACRÍLICAS LAMIACRIL, C.A.";"";"Tel: (58) (212) 2670137";"Cl A Galarraga, Chacao Caracas, Venezuela";"Acrílicos"
"INNOVA IMAGEN CREATIVA, C.A.";"";"Tel: (58) (212) 8150059";"Cr. La Unión, El Hatillo Caracas, Venezuela";"Acrílicos"
"ACRILART, C.A.";"";"Tel: (58) (212) 9935340";"Cl Monterrey, Las Mercedes Caracas, Venezuela";"Acrílicos"
"GRUPO VH 46, C.A.";"";"Tel: (58) (212) 9611247";"Cl. B. Con Cl. G. Quinta Sorpresa Las Marias, Hatillo Caracas, Venezuela";"Acrílicos"
"GRÁFICA CUÁNTICA, C.A.";"";"Tel: (58) (212) 2514770";"C.C. Palo Verde Caracas, Venezuela";"Acrílicos"
"EL PORTAL DE LOS ACRÍLICOS C.A.";"";"Tel: (58) (212) 2376841";"Caracas Caracas, Venezuela";"Acrílicos"
"C.A. JUAN Y ROBERTO ACRÍLICOS J Y R";"";"Tel: (58) (212) 2639639";"Av Ppal. Bello Campo, C.C. Bello Campo, Loc. 76 Caracas, Venezuela";"Acrílicos"
"ACRIDISA";"";"Tel: (58) (212) 2342471";"2da. Cl De Los Ruices, Edif. Orinoco, Local Pb, Los Ruices Caracas, Venezuela";"Acrílicos"
"NOVACRILIC";"";"Tel: (58) (241) 8714830";"Z. Industrial Castillito Av 102 Valencia, Venezuela";"Acrílicos"
"J.T.PUBLICIDAD C.A.";"";"Tel: (58) (243) 8718273";"Zona Ind castillito,Calle 103 c/c Av.71 C.C Empresarial del este Loc.No 4 Maracay, Venezuela";"Acrílicos"
"CIELO ACUSTICO DEL CENTRO, C.A.";"";"Tel: (58) (241) 8258166";"Calle 107-B,No.130-21 Quinta Los Jose Valencia, Venezuela";"Acústicos"
"MERCANTIL LOS MONASTERIOS";"";"Tel: (58) (251) 2321497";"Entre Calles 21 y 22 Avenida 20 Barquisimeto, Venezuela";"Adornos Para Fiestas Infantiles"
"SEGUROS CORPORATIVOS C.A.";"";"Tel: (58) (269) 2473805";"C.I Monagas, Caja de Agua Punto Fijo, Venezuela";"Agencias De Seguros"
"SEGA DENTAL C.A.";"";"Tel: (58) (212) 7617742";"Boulevard De Sabana Grande Edif. Centrum PIso 08, Ofc 8-C Caracas, Venezuela";"Agencias De Seguros"
"LA PREVISORA";"";"Tel: (58) (261) 7230011";"Av. 4, Bella Vista Con Calle 85 Falcón, Edif. Banco Caracas, PIso 2 Y 3. Maracaibo - Edo. Zulia Maracaibo, Venezuela";"Agencias De Seguros"
"HISPANA DE SEGUROS C.A.";"";"Tel: (58) (212) 3327578";"Vargas Caracas, Venezuela";"Agencias De Seguros"
"COMUPRE";"";"Tel: (58) (212) 7611377";"Av. Fco. Solano Sabana Grande Edif. Banvenes Piso 12, Ofic A Y B Caracas, Venezuela";"Agencias De Seguros"
"COPROAUTO";"";"Tel: (58) (212) 2859040";"Av. Fco De Miranda, Palos Grandes Caracas, Venezuela";"Agencias De Seguros"
"NPP NACIONAL DE PREVISION 450";"";"Tel: (58) (295) 2627297";"C.C Ab , av Bolivar, Playa El Angel Pampatar, Venezuela";"Agencias De Seguros"
"UNIVERSITAS DE SEGUROS, C.A.";"";"Tel: (58) (276) 3419379";"Torres Sofitasa Piso 8 Loc. 81-82 San Cristóbal, Venezuela";"Agencias De Seguros"
"C.A. DE SEGUROS AMERICAN INTERNATIONAL";"";"Tel: (58) (212) 9014311";"Av. Fco. De Miranda, Urb. Campo Alegre Edif. Seguros Venezuela, P-12 Y P- 6 Caracas, Venezuela";"Agencias De Seguros"
"BANESCO SEGUROS";"";"Tel: (58) (212) 2637011";"Av. Francisco De Miranda, Chacao Caracas, Venezuela";"Agencias De Seguros"
"SEGUROS FEDERAL";"";"Tel: (58) (261) 7970677";"Maracaibo Maracaibo, Venezuela";"Agencias De Seguros"
"TRANSEGURO C.A. DE SEGUROS";"";"Tel: (58) (212) 5776980";"Av. Caracas Edif. Transeguro, Piso 5 San Bernardino Caracas, Venezuela";"Agencias De Seguros"
"COOPERATIVA RCV DE VENEZUELA,R.S.";"";"Tel: (58) (241) 8356882";"Valencia Valencia, Venezuela";"Agencias De Seguros"
"SEGUROS LA FE, C.A.";"";"Tel: (58) (212) 7617091";"Av. Fco. Solano López, Sabana Grande Caracas, Venezuela";"Agencias De Seguros"
"COOPERATIVA BIESERRCO";"";"Tel: (58) (241) 8350291";"Cl. 43, Ricardo Urriera Valencia, Venezuela";"Agencias De Seguros"
"REASEGUDARORA INTERNACIONAL DE VENEZUELA";"";"Tel: (58) (212) 2381522";"Av. Rómulo Gallegos, Los Dos Caminos Caracas, Venezuela";"Agencias De Seguros"
"GRASP GRUPO ASEGURADOR PREVISIONAL C.A. COMPAÑIA DE SEGUROS";"";"Tel: (58) (212) 2395780";"Av. Av. Ppal Carlota, La Carlota Caracas, Venezuela";"Agencias De Seguros"
"ROYAL & SUNALLIANCE SEGUROS VENEZUELA S.A.";"";"Tel: (58) (295) 2653857";"PB oficina No 01 Pampatar, Venezuela";"Agencias De Seguros"
"CQ - HMO ORGANIZACIÓN EN SALUD, C.A.";"";"Tel: (58) (212) 2072911";"Av. Principal De Los Ruices Edif. Lanex, P1 Caracas, Venezuela";"Agencias De Seguros"
"C.A. DE SEGUROS LA OCCIDENTAL";"";"Tel: (58) (261) 2002222";"Maracaibo Maracaibo, Venezuela";"Agencias De Seguros"
"AGLOLAM ARAGUA, C.A.";"";"Tel: (58) (243) 2326677";"Av Constitucin Este Maracay, Venezuela";"Aglomeradores"
"INTIOZON";"";"Tel: (58) (241) 8247177";"Av.Bolívar Norte Centro Comercial Viñedo Plaza, 2³ Nivel, Locales 11 y 12 Valencia, Venezuela";"Agua"
"TRANSPORTE TRASANDINO VILLARREAL";"";"Tel: (58) (212) 4844112";"Caño Amarillo Caracas, Venezuela";"Agua"
"EL VITAL LÍQUIDO Y L B, C.A.";"";"Tel: (58) (212) 2850178";"Caracas Caracas, Venezuela";"Agua"
"CIPRAM, C.A.";"";"Tel: (58) (251) 2690787";"Av. Moyetones, Zona Industrial III Barquisimeto, Venezuela";"Agua"
"AGUATRANS, S.R.L.";"";"Tel: (58) (212) 6253069";"Caracas Caracas, Venezuela";"Agua"
"TRANSPORTE H2O C.A.";"";"Tel: (58) (212) 6828555";"El Paraíso Caracas, Venezuela";"Agua"
"FISCHER OSCAR";"";"Tel: (58) (212) 8612149";"Cl2 Y 3, La Pastora Caracas, Venezuela";"Agua"
"TRANSPORTE DE AGUA PEDRO GONZÁLEZ";"";"Tel: (58) (212) 2610549";"Caricuao Caracas, Venezuela";"Agua"
"GAMMA INDUSTRIAL, C.A.";"";"Tel: (58) (261) 7915519";"Cl. 84, Valle Frío Maracaibo, Venezuela";"Aislamientos Eléctricos"
"SERVICIOS D©INNOVACION C.A.";"";"Tel: (58) (295) 2642502";"Cl. Colina, Genovés Porlamar, Venezuela";"Alfombras Y Caminos - Reparaciones Y Limpieza"
"LUMENCA MANTENIMIENTO INTEGRAL";"";"Tel: (58) (212) 7313031";"Av Libertador Centro Profesional Libertador OF 11-B Caracas, Venezuela";"Alfombras Y Caminos - Reparaciones Y Limpieza"
"CORPORACIÓN BIORGÁNICA DE VENEZUELA, C.A.";"";"Tel: (58) (212) 2671131";"Av. Santa Teresa De Jesús Urb. La Castellana Caracas 1060 Venezuela Caracas, Venezuela";"Alimentos Naturales"
"HIERBANATURA, C.A.";"";"Tel: (58) (274) 2667167";"Cl. Eleazar López Contreras, La Pendregosa Mérida, Venezuela";"Alimentos Naturales"
"MAQUINARIAS CARDOZO S.R.L.";"";"Tel: (58) (212) 4519191";"Cl Granada San Martin Caracas, Venezuela";"Alquiler De Maquinaria"
"EXPOFICINA MATURIN, S.R.L.";"";"Tel: (58) (291) 6426054";"Av. Rivas Maturín, Venezuela";"Alquiler De Maquinaria"
"EL MUNDO DE LA OFICINA, C.A.";"";"Tel: (58) (291) 6421062";"Calle Monagas, Centro Maturín, Venezuela";"Alquiler De Maquinaria"
"INVERSIONES FRATELLI CICIOTTI C.A.";"";"Tel: (58) (241) 4058703";"Callejon Mañongo Naguanagua Naguanagua, Venezuela";"Alquiler De Maquinaria"
"MEDIKEL ALQUILER, C.A.";"";"Tel: (58) (261) 7920761";"Av. 3e, Valle Frio Maracaibo, Venezuela";"Alquiler De Muletas"
"CASTELLANA PLAZA ALQUILER C.A";"";"Telefax: (58) (212) 2621137";"La Castellana Caracas, Venezuela";"Alquileres"
"FERRE ALQUILER C.A";"";"Tel: (58) (212) 2568486";"Av. Principal Petare Caracas, Venezuela";"Alquileres"
"MEDIKEL ALQUILER, C.A.";"";"Tel: (58) (261) 7920761";"Av. 3e, Valle Frio Maracaibo, Venezuela";"Alquileres"
"ALQUILERES MONTACARGAS C.A ALQUIMONCA";"";"Tel: (58) (212) 9433636";"Caracas Caracas, Venezuela";"Alquileres"
"EL GRAN PALACIO DE ALQUILER";"";"Tel: (58) (212) 7621683";"Sabana Grande Caracas, Venezuela";"Alquileres"
"VERSAGGE TRAJES EN ALQUILER, C.A.";"";"Telefax: (58) (212) 4714177";"Final 2da Av. Cl. 60 C.C. Euba Nivel 1 Moltalban Ii Caracas, Venezuela";"Alquileres"
"ALQUILER DE TRAJES YEMOHAN";"";"Tel: (58) (244) 6612303";"Cl Rivas, Turmero Turmero, Venezuela";"Alquileres"
"ORIENTAL DE ALQUILERES Y SUMINSTROS, C.A. OALSUCA";"";"Tel: (58) (281) 2753353";"Calle El Progreso, El Espejo Barcelona, Venezuela";"Alquileres"
"TECNOMEDICA";"gerencia@tecnomedicacolombia.";"Cel.: (58) 3147328626";"Atiende en Villa Del Rosario desde su sede principal en Medellín Villa del Rosario, Venezuela";"Alquileres"
"HOTEL BEETHOVEN";"";"Tel: (58) (265) 6317335";"Av. Bolívar, Casco Central Ciudad Ojeda, Venezuela";"Aparta Hoteles"
"DINASTIA HOTEL";"";"Tel: (58) (241) 8589974";"Av. Urdaneta Con Av. Cedeño Paralela Av. Bolivar Norte Valencia, Venezuela";"Aparta Hoteles"
"RORAIMA INN EXPRESS";"";"Tel: (58) (286) 9203709";"Carrera La Paragua, Edif. Roraima Inn, Puerto Ordaz - Edo. Bolívar Ciudad Guayana Puerto Ordaz, Venezuela";"Aparta Hoteles"
"POSADA KAORI";"";"Tel: (58) (286) 9234038";"Cl Argentina, Sc Ferrominera Ciudad Guayana Puerto Ordaz, Venezuela";"Aparta Hoteles"
"HOTEL SHELTER SUITES";"";"Telefax: (58) (212) 2653860";"Final Av. Libertador Con Cl. José Felix Sosa Chacao Caracas, Venezuela";"Aparta Hoteles"
"HOTEL LAS CABAÑAS";"";"Tel: (58) (245) 5713641";"A 10 Min Del Aeropuerto Internacional Valencia Carretera Nacional Los Guayos, Guacara Guacará, Venezuela";"Aparta Hoteles"
"HOTEL LAS AMERICAS C.A";"";"Tel: (58) (251) 9525719";"Final Av. Casanova Sabana Grande Barquisimeto, Venezuela";"Aparta Hoteles"
"APART HOTELTURISTICO DOÑA CLETA";"";"Tel: (58) (274) 2664508";"Av.Principal,La Pedregosa Mérida, Venezuela";"Aparta Hoteles"
"HOTEL MILENIO C.A";"";"Tel: (58) (212) 6618402";"Cl. Edison Los Chaguaramos Caracas, Venezuela";"Aparta Hoteles"
"HOTEL LIMÓN";"";"Tel: (58) (212) 5766178";"Av. Lecuna El Conde Caracas, Venezuela";"Aparta Hoteles"
"PLAZA PALACE HOTEL";"";"Tel: (58) (212) 7624827";"Las Delicias De Sabana Grande Av. Los Mangos Caracas, Venezuela";"Aparta Hoteles"
"HOTEL HARMONY";"";"Tel: (58) (212) 7517145";"Cl Chopin Cnas De Bello Monte Caracas, Venezuela";"Aparta Hoteles"
"HOTEL EL PASEO C.A";"";"Tel: (58) (212) 6613483";"Av. Los Ilustres Los Chaguaramos Caracas, Venezuela";"Aparta Hoteles"
"HOTEL EUROBUILDING EXPRESS EL TIGRE";"";"Tel: (58) (212) 2509211";"Vía Villa Marina, El Pico, Sector Puerto Azul, Municipio Los Teques Los Teques, Venezuela";"Aparta Hoteles"
"POSADA EL REMANSO, C.A";"";"Tel: (58) (276) 3420085";"Av. Ppal. De Pueblo Nuevo, No. P-70 Sector Las Pilas, San Cristobal - Ed. Táchira - Venezuela San Cristóbal, Venezuela";"Aparta Hoteles"
"HOTEL 2001";"";"Tel: (58) (212) 4615719";"Cl. Washington El Paraiso Caracas, Venezuela";"Aparta Hoteles"
"Ferreteria Hierros H.D.";"ventasibague@hierroshd.com";"Tel: (58) (295) 2482906";"Cl 9 3-73 El Espinal, Venezuela";"Arenas"
"TRANSPORTE ARENERA MINA, S.A. TAMSA";"";"Tel: (58) (265) 6412990";"Carretera N, Esq. 61 Zona Industrial Ciudad Ojeda, Edo. Zulia Ciudad Ojeda, Venezuela";"Arenas"
"ARENERA BLANCARENA, C.A.";"";"Tel: (58) (212) 4335831";"Ct Vieja De Los Teques Macarao Caracas, Venezuela";"Arenas"
"ABRASIVOS ARO, C.A.";"";"Tel: (58) (212) 3213108";"Cl Roma Zona Industrial Soco Caracas, Venezuela";"Aros"
"ALBORNOZ ARO & ASOCIADOS";"";"Tel: (58) (261) 7529877";"5 De Julio Maracaibo, Venezuela";"Aros"
"CASA AROS, C.A.";"";"Tel: (58) (251) 2458932";"Calle PerË, Esquina C/ Calle Garcez edif. Aros III Barquisimeto, Venezuela";"Aros"
"ARO EMPAQUES C.A";"";"Tel: (58) (241) 8320230";"Av Michelena Zona Ind. Carabobo Valencia, Venezuela";"Aros"
"GONZÁLEZ S., ELÍAS";"";"Tel: (58) (212) 9533290";"Av Libertador, El Rosal Caracas, Venezuela";"Arquitectos Paisajistas"
"ARYPAICA-ARQUITECTURA Y PAISAJISMO";"";"Tel: (58) (212) 9850078";"C.C. Prof. Santa Paula, Loc 5 Santa Paula Caracas, Venezuela";"Arquitectos Paisajistas"
"JV ARTICULOS DE PIEL C.A";"";"Tel: (58) (212) 5649357";"La Candelaria Caracas, Venezuela";"Artículos"
"ARPACA ARTICULOS DE PAPEL, C.A.";"";"Tel: (58) (212) 4842549";"Quinta Crespo Caracas, Venezuela";"Artículos"
"MIRA - ARTÍCULOS PUBLICITARIOS";"";"Tel: (58) (212) 4627017";"Cl. Matadero, Edif. Industrial No. 6 P.B., San Martín, Caracas Caracas, Venezuela";"Artículos"
"ARTICULOS DE CUERO MAYR©S S.R.L.";"";"Tel: (58) (212) 3622284";"Menca De Leoni Caracas, Venezuela";"Artículos"
"TENORIO ARTÍCULOS DE CUERO";"";"Tel: (58) (274) 2526107";"Av. Urdaneta, Res. Tibisay P.B., Local 1 Mérida, Venezuela";"Artículos"
"EME Y EFE ARTÍCULOS DE CUERO, C.A.";"";"Tel: (58) (212) 2635325";"Av. Ppal DelPedregal Qta. Los Mangos. Pb. La Castellana Caracas, Venezuela";"Artículos"
"COMERCIAL EL ROSARIO, C.A.";"";"Tel: (58) (294) 3319207";"Av. Universitaria Carúpano, Venezuela";"Artículos De Madera"
"DISCOTIENDA PANTERA ROSA STORE, C.A.";"";"Tel: (58) (271) 2256842";"Cl. 9, Valera Valera, Venezuela";"Artículos Fonográficos"
"EL PASACINTA, C.A.";"";"Telefax: (58) (276) 3434309";"Centro, San Cristóbal San Cristóbal, Venezuela";"Artículos Fonográficos"
"TECHNOLOGY INCORPORATED, S.A.";"";"Tel: (58) (265) 6310538";"Sector Ezequiel Zamora Calle San José, Nú 1 Tía Juana, Ciudad Ojeda Ciudad Ojeda, Venezuela";"Articulos Para Corte De Materiales"
"DOLMAR";"";"Tel: (58) (212) 5309600";"Ct Nacional Los Guasimitos Barinas Caracas, Venezuela";"Articulos Para Corte De Materiales"
"CADELMA DEL ZULIA C.A";"";"Fax: (58) (261) 7531075";"Av.Lalimpia,No 78-27 Maracaibo, Venezuela";"Articulos Para Corte De Materiales"
"INDUSTRIAS ARTMEQUID";"";"Tel: (58) (251) 2524646";"Calle 4 Con Cruce Cr. 4 Barquisimeto, Venezuela";"Artículos Para Salones De Belleza"
"FACE COSMETICS, C.A.";"";"Tel: (58) (212) 7166102";"Santa Teresa Caracas, Venezuela";"Artículos Para Salones De Belleza"
"YACO STORE, C.A.";"";"Tel: (58) (212) 3211606";"C.C. La Hoyada, Los Teques Los Teques, Venezuela";"Artículos Para Salones De Belleza"
"GRACIELA©S PERFUMERIA";"";"Tel: (58) (251) 2524223";"Carrera 25 E/Cl 8 Barquisimeto, Venezuela";"Artículos Para Salones De Belleza"
"DISTRIBUIDORA LIANCAR, C.A.";"";"Tel: (58) (288) 2214910";"Cl Bolívar Upatá, Venezuela";"Artículos Para Salones De Belleza"
"COMERCIAL ROSA COLOR, C.A.";"";"Telefax: (58) (212) 5647849";"Av. Plaza España, Urdaneta Edif. El Indio Local 6/7 Caracas, Venezuela";"Artículos Para Salones De Belleza"
"DISTRIBUIDORA Y PELUQUERIA MISS MUNDO, C.A.";"";"Tel: (58) (285) 8938101";"C.C. La Laja, Local 2 Ciudad Bolivar, Venezuela";"Artículos Para Salones De Belleza"
"BAZAR LA ÑATA C.A.";"";"Tel: (58) (212) 4828328";"Av. Baralt, El Silencio Caracas, Venezuela";"Artículos Para Salones De Belleza"
"DISTRIBUIDORA CORONADO";"";"Tel: (58) (276) 3940732";"Entre Carreras 4 y 5, Nro. 4-89b Tariba, Venezuela";"Artículos Para Salones De Belleza"
"DISTRIBUIDORA KAROL";"";"Tel: (58) (265) 6313225";"Av. Bolivar, N³ 4 Ciudad Ojeda, Venezuela";"Artículos Para Salones De Belleza"
"COMERCIAL DONCELS, S.R.L.";"";"Tel: (58) (272) 5616304";"Av. Urdaneta, La Candelaria Trujillo, Venezuela";"Artículos Para Salones De Belleza"
"LA ESQUINA DEL ESTILISTA";"";"Tel: (58) (212) 5457073";"Av. Universidad, Chorro A Traposos, Esq. Del Pasaje Linares, Fte. Al Banco Exterior Caracas, Venezuela";"Artículos Para Salones De Belleza"
"COSMETICOS LINDA MAR, S.A.";"";"Tel: (58) (212) 3523675";"Urb. Atlantida Maiquetía Caracas, Venezuela";"Artículos Para Salones De Belleza"
"RICH AND FAMOUS";"";"Tel: (58) (212) 9796435";"C.C. Concresa, Prados Del Este Caracas, Venezuela";"Artículos Para Salones De Belleza"
"ALVITE PROFESIONAL, C.A.";"";"Tel: (58) (272) 5730145";"Miguelacho. La Candelaria Trujillo, Venezuela";"Artículos Para Salones De Belleza"
